PROVNUM,PROVNAME,CITY,STATE,COUNTY_NAME,COUNTY_FIPS,CY_Qtr,WorkDate,MDScensus,Hrs_RNDON,Hrs_RNDON_emp,Hrs_RNDON_ctr,Hrs_RNadmin,Hrs_RNadmin_emp,Hrs_RNadmin_ctr,Hrs_RN,Hrs_RN_emp,Hrs_RN_ctr,Hrs_LPNadmin,Hrs_LPNadmin_emp,Hrs_LPNadmin_ctr,Hrs_LPN,Hrs_LPN_emp,Hrs_LPN_ctr,Hrs_CNA,Hrs_CNA_emp,Hrs_CNA_ctr,Hrs_NAtrn,Hrs_NAtrn_emp,Hrs_NAtrn_ctr,Hrs_MedAide,Hrs_MedAide_emp,Hrs_MedAide_ctr,Has_Provider_ID,Census_Status,Total_Nurse_Hours,HPRD_Total,Hour_Outlier_Flag
355090.0,ST BENEDICTS HEALTH CENTER,DICKINSON,ND,Stark,89,2025Q1,2025-01-08,103.0,8.0,8.0,0.0,21.0,21.0,0.0,100.25,100.25,0.0,0.0,0.0,0.0,8.0,8.0,0.0,265.5,177.75,87.75,33.0,33.0,0.0,7.5,7.5,0.0,Valid_ID,Valid_Census,402.75,3.9101941747572817,Normal_Hours
115474.0,LYNN HAVEN HEALTH AND REHABILITATION,GRAY,GA,Jones,169,2025Q1,2025-02-27,64.0,8.0,8.0,0.0,8.17,8.17,0.0,26.13,26.13,0.0,0.0,0.0,0.0,36.77,36.77,0.0,151.43,151.43,0.0,0.0,0.0,0.0,33.39,33.39,0.0,Valid_ID,Valid_Census,230.5,3.6015625,Normal_Hours
495306.0,BLUE RIDGE THERAPY CONNECTION,STUART,VA,Patrick,141,2025Q1,2025-02-16,158.0,0.0,0.0,0.0,8.0,8.0,0.0,78.83,23.24,55.59,26.63,26.63,0.0,64.17,52.28,11.89,255.75,255.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,433.38,2.7429113924050634,Normal_Hours
265583.0,FARMINGTON PRESBYTERIAN MANOR,FARMINGTON,MO,St. Francois,187,2025Q1,2025-03-30,63.0,0.0,0.0,0.0,0.0,0.0,0.0,34.78,34.78,0.0,0.0,0.0,0.0,32.68,32.68,0.0,111.41,79.17,32.24,0.0,0.0,0.0,43.02,43.02,0.0,Valid_ID,Valid_Census,178.87,2.839206349206349,Normal_Hours
366166.0,BRETHREN CARE VILLAGE HEALTH CARE CENTER,ASHLAND,OH,Ashland,5,2025Q1,2025-03-11,69.0,8.0,8.0,0.0,34.0,34.0,0.0,13.0,0.0,13.0,8.0,8.0,0.0,71.7,71.7,0.0,221.59,205.8,15.79,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,356.29,5.163623188405796,Normal_Hours
675004.0,MCKINNEY HEALTHCARE AND REHABILITATION CENTER,MCKINNEY,TX,Collin,85,2025Q1,2025-01-26,82.0,0.0,0.0,0.0,0.0,0.0,0.0,54.68,54.68,0.0,4.87,4.87,0.0,45.0,45.0,0.0,46.91,46.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,151.45999999999998,1.847073170731707,Normal_Hours
375182.0,ENID SENIOR CARE,ENID,OK,Garfield,47,2025Q1,2025-01-03,59.0,0.0,0.0,0.0,0.0,0.0,0.0,13.59,13.59,0.0,12.42,12.42,0.0,24.71,24.71,0.0,149.65,149.65,0.0,0.0,0.0,0.0,46.07,46.07,0.0,Valid_ID,Valid_Census,200.37,3.3961016949152545,Normal_Hours
675414.0,WINDSOR NURSING AND REHABILITATION CENTER OF EDINB,EDINBURG,TX,Hidalgo,215,2025Q1,2025-02-22,63.0,0.0,0.0,0.0,0.0,0.0,0.0,14.65,14.65,0.0,0.37,0.37,0.0,57.42,57.42,0.0,68.14,68.14,0.0,24.57,24.57,0.0,13.75,13.75,0.0,Valid_ID,Valid_Census,140.57999999999998,2.2314285714285718,Normal_Hours
335824.0,PUTNAM RIDGE,BREWSTER,NY,Putnam,79,2025Q1,2025-03-06,157.0,8.0,8.0,0.0,31.0,31.0,0.0,59.0,50.0,9.0,0.0,0.0,0.0,103.75,78.75,25.0,258.5,243.0,15.5,15.5,15.5,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,460.25,2.9315286624203822,Normal_Hours
366476.0,VILLAGE OF THE FALLS,OLMSTED FALLS,OH,Cuyahoga,35,2025Q1,2025-03-05,32.0,0.0,0.0,0.0,0.0,0.0,0.0,14.53,14.43,0.1,5.9,5.9,0.0,34.18,24.05,10.13,61.88,59.8,2.08,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,116.49,3.6403125,Normal_Hours
555055.0,BALDWIN GARDENS NURSING CENTER,TEMPLE CITY,CA,Los Angeles,37,2025Q1,2025-01-20,56.0,8.0,8.0,0.0,0.0,0.0,0.0,9.48,9.48,0.0,8.0,8.0,0.0,68.56,68.56,0.0,163.84,163.84,0.0,34.23,34.23,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,257.88,4.605,Normal_Hours
245295.0,THE EMERALDS AT ST PAUL LLC,SAINT PAUL,MN,Ramsey,123,2025Q1,2025-03-06,90.0,8.0,8.0,0.0,26.75,26.75,0.0,150.75,150.75,0.0,10.5,10.5,0.0,33.0,25.5,7.5,183.75,183.75,0.0,0.0,0.0,0.0,15.0,15.0,0.0,Valid_ID,Valid_Census,412.75,4.586111111111111,Normal_Hours
555462.0,VILLA VALENCIA HEALTHCARE CENTER,LAGUNA HILLS,CA,Orange,59,2025Q1,2025-01-25,51.0,0.0,0.0,0.0,0.0,0.0,0.0,52.31,52.31,0.0,2.77,2.77,0.0,33.07,33.07,0.0,152.75,152.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,240.9,4.723529411764706,Normal_Hours
465144.0,SEASONS HEALTHCARE AND REHABILITATION,ST GEORGE,UT,Washington,53,2025Q1,2025-01-24,48.0,10.0,10.0,0.0,10.0,10.0,0.0,19.13,19.13,0.0,10.0,10.0,0.0,23.77,23.77,0.0,101.77,101.77,0.0,11.8,11.8,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,174.67,3.638958333333333,Normal_Hours
265475.0,"MARANATHA VILLAGE, INC",SPRINGFIELD,MO,Greene,77,2025Q1,2025-03-26,101.0,8.0,8.0,0.0,8.75,8.75,0.0,41.2,41.2,0.0,8.7,8.7,0.0,63.67,57.27,6.4,165.53,165.53,0.0,0.0,0.0,0.0,67.58,67.58,0.0,Valid_ID,Valid_Census,295.85,2.92920792079208,Normal_Hours
425379.0,OPUS POST ACUTE REHABILITATION,WEST COLUMBIA,SC,Lexington,63,2025Q1,2025-01-13,83.0,8.0,8.0,0.0,16.0,16.0,0.0,25.32,25.32,0.0,8.0,8.0,0.0,78.99,78.99,0.0,189.34,189.34,0.0,22.85,22.85,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,325.65,3.923493975903614,Normal_Hours
145469.0,PARIS HEALTH AND REHAB CENTER,PARIS,IL,Edgar,45,2025Q1,2025-01-07,81.0,8.0,8.0,0.0,0.0,0.0,0.0,37.49,37.49,0.0,0.0,0.0,0.0,24.03,24.03,0.0,148.88,103.67,45.21,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,218.4,2.696296296296296,Normal_Hours
235102.0,"AMBASSADOR, A VILLA CENTER",DETROIT,MI,Wayne,163,2025Q1,2025-02-14,169.0,0.0,0.0,0.0,8.0,8.0,0.0,7.63,7.63,0.0,14.45,14.45,0.0,227.52,203.52,24.0,397.67,397.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,655.27,3.8773372781065087,Normal_Hours
345083.0,HILLTOP HEALTH AND REHABILITATION,RUTHERFORDTON,NC,Rutherford,161,2025Q1,2025-03-07,76.0,8.0,8.0,0.0,12.4,12.4,0.0,15.28,15.28,0.0,6.8,6.8,0.0,70.14,70.14,0.0,131.49,131.49,0.0,0.0,0.0,0.0,7.68,7.68,0.0,Valid_ID,Valid_Census,244.11,3.2119736842105264,Normal_Hours
265819.0,STONEBRIDGE OAK TREE,JEFFERSON CITY,MO,Cole,51,2025Q1,2025-03-26,29.0,8.0,8.0,0.0,8.0,8.0,0.0,4.65,4.65,0.0,0.0,0.0,0.0,38.55,38.55,0.0,35.92,35.92,0.0,37.05,37.05,0.0,39.11,39.11,0.0,Valid_ID,Valid_Census,95.12,3.28,Normal_Hours
305081.0,BIRCH HEALTHCARE CENTER,ROCHESTER,NH,Strafford,17,2025Q1,2025-03-08,65.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,13.4,0.0,0.0,0.0,0.0,38.7,38.7,0.0,134.3,102.4,31.9,0.0,0.0,0.0,29.9,29.9,0.0,Valid_ID,Valid_Census,186.4,2.867692307692308,Normal_Hours
165442.0,WOODLAND TERRACE,WAVERLY,IA,Bremer,17,2025Q1,2025-03-17,90.0,17.06,17.06,0.0,16.01,16.01,0.0,56.31,48.31,8.0,8.56,8.56,0.0,18.48,18.48,0.0,224.31,183.41,40.9,0.0,0.0,0.0,22.04,22.04,0.0,Valid_ID,Valid_Census,340.73,3.785888888888889,Normal_Hours
255092.0,COASTAL HEALTH AND REHABILITATION CENTER,GULFPORT,MS,Harrison,47,2025Q1,2025-02-05,119.0,8.0,8.0,0.0,7.91,7.91,0.0,39.63,39.63,0.0,15.53,15.53,0.0,114.71,114.71,0.0,218.56,218.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,404.34,3.3978151260504204,Normal_Hours
225781.0,SEVEN HILLS PEDIATRIC CENTER,GROTON,MA,Middlesex,17,2025Q1,2025-02-09,80.0,0.0,0.0,0.0,0.0,0.0,0.0,42.09,42.09,0.0,0.0,0.0,0.0,54.37,54.37,0.0,152.82,152.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,249.28,3.116,Normal_Hours
365606.0,ALS WOODSTOCK INC,WOODSTOCK,OH,Champaign,21,2025Q1,2025-03-23,38.0,0.0,0.0,0.0,0.0,0.0,0.0,18.98,0.0,18.98,0.0,0.0,0.0,21.84,0.0,21.84,70.58,38.56,32.02,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,111.4,2.931578947368421,Normal_Hours
165169.0,GOOD SAMARITAN SOCIETY - DAVENPORT,DAVENPORT,IA,Scott,163,2025Q1,2025-03-10,93.0,8.0,8.0,0.0,6.57,6.57,0.0,64.37,64.37,0.0,0.0,0.0,0.0,59.86,59.86,0.0,189.36,189.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,328.16,3.5286021505376346,Normal_Hours
225176.0,AGAWAM SOUTH REHAB AND NURSING,AGAWAM,MA,Hampden,13,2025Q1,2025-01-21,86.0,8.0,8.0,0.0,32.0,32.0,0.0,33.25,33.25,0.0,8.5,8.5,0.0,69.0,69.0,0.0,219.25,219.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,370.0,4.3023255813953485,Normal_Hours
75367.0,MEADOWBROOK OF GRANBY,GRANBY,CT,Capitol,110,2025Q1,2025-02-16,76.0,0.0,0.0,0.0,39.75,32.25,7.5,7.5,7.5,0.0,0.0,0.0,0.0,55.0,55.0,0.0,126.5,126.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,228.75,3.0098684210526314,Normal_Hours
366402.0,WILLOW RIDGE OF MENNONITE HOME COMMUNITIES OF OHIO,BLUFFTON,OH,Allen,3,2025Q1,2025-03-07,16.0,8.0,8.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,15.5,15.5,0.0,70.49,70.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,101.99,6.374375,Normal_Hours
425102.0,WEST VILLAGE POST ACUTE,GREENVILLE,SC,Greenville,45,2025Q1,2025-03-22,122.0,0.0,0.0,0.0,0.0,0.0,0.0,83.01,34.06,48.95,0.0,0.0,0.0,44.2,44.2,0.0,230.19,181.19,49.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,357.4,2.9295081967213115,Normal_Hours
75366.0,HAMDEN REHABILITATION & HEALTH CARE CENTER,HAMDEN,CT,South Central Ct,170,2025Q1,2025-03-23,133.0,0.0,0.0,0.0,0.0,0.0,0.0,31.75,31.75,0.0,0.0,0.0,0.0,116.5,116.5,0.0,265.75,265.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,414.0,3.112781954887218,Normal_Hours
345413.0,FLESHERS FAIRVIEW HEALTH CARE,FAIRVIEW,NC,Buncombe,21,2025Q1,2025-01-30,46.0,0.0,0.0,0.0,24.0,24.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,48.25,48.25,0.0,127.6,127.6,0.0,6.0,6.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,214.85,4.670652173913044,Normal_Hours
445396.0,"THE WATERS OF ROAN HIGHLANDS,LLC",ROAN MOUNTAIN,TN,Carter,19,2025Q1,2025-03-17,71.0,8.0,8.0,0.0,8.0,8.0,0.0,27.25,27.25,0.0,8.0,8.0,0.0,64.75,64.75,0.0,133.5,133.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,249.5,3.514084507042253,Normal_Hours
395876.0,CUMBERLAND CROSSINGS RETIREMENT COMMUNITY,CARLISLE,PA,Cumberland,41,2025Q1,2025-03-25,53.0,8.5,8.5,0.0,40.65,40.65,0.0,12.15,12.15,0.0,0.0,0.0,0.0,43.35,43.35,0.0,110.1,110.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,214.75,4.05188679245283,Normal_Hours
55919.0,APPLE VALLEY POST-ACUTE REHAB,SEBASTOPOL,CA,Sonoma,97,2025Q1,2025-03-11,86.0,8.0,8.0,0.0,0.0,0.0,0.0,44.28,44.28,0.0,31.53,31.53,0.0,80.17,80.17,0.0,248.72,248.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,412.7000000000001,4.798837209302326,Normal_Hours
55505.0,ARROYO VISTA NURSING CENTER,SAN DIEGO,CA,San Diego,73,2025Q1,2025-03-10,50.0,5.0,5.0,0.0,0.0,0.0,0.0,16.93,16.93,0.0,0.0,0.0,0.0,58.89,58.89,0.0,90.5,90.5,0.0,7.46,7.46,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,171.32,3.4264,Normal_Hours
515058.0,MORGANTOWN HEALTHCARE CENTER,MORGANTOWN,WV,Monongalia,61,2025Q1,2025-02-07,119.0,8.0,8.0,0.0,38.75,30.5,8.25,100.25,100.25,0.0,16.0,16.0,0.0,91.0,91.0,0.0,255.5,255.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,509.5,4.281512605042017,Normal_Hours
115479.0,BRYANT HEALTH AND REHABILITATION CENTER,COCHRAN,GA,Bleckley,23,2025Q1,2025-02-15,64.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,55.75,24.25,31.5,79.75,47.25,32.5,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,143.5,2.2421875,Normal_Hours
405000.0,ALTERNATIVE HEALTHCARE SOLUTIONS LLC,SAN JUAN,PR,San Juan,127,2025Q1,2025-01-08,3.0,8.0,8.0,0.0,16.0,16.0,0.0,77.0,77.0,0.0,0.0,0.0,0.0,16.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,117.0,39.0,Normal_Hours
65291.0,ROCK CREEK REHABILITATION AND HEALTHCARE CENTER,MONTE VISTA,CO,Rio Grande,105,2025Q1,2025-03-13,34.0,8.0,8.0,0.0,0.0,0.0,0.0,23.5,23.5,0.0,2.5,2.5,0.0,24.7,24.7,0.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,109.7,3.226470588235294,Normal_Hours
366448.0,STELLAR CARE CENTER,WOODSFIELD,OH,Monroe,111,2025Q1,2025-01-14,34.0,7.98,7.98,0.0,16.6,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.54,37.54,0.0,80.52,53.05,27.47,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,142.64,4.195294117647059,Normal_Hours
425106.0,HEARTLAND HEALTH CARE CENTER - GREENVILLE EAST,GREENVILLE,SC,Greenville,45,2025Q1,2025-02-11,122.0,8.0,8.0,0.0,0.0,0.0,0.0,96.4,87.9,8.5,0.0,0.0,0.0,92.15,69.12,23.03,207.2,198.72,8.48,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,403.75,3.3094262295081966,Normal_Hours
106116.0,ASPIRE AT BRYAN DAIRY,LARGO,FL,Pinellas,103,2025Q1,2025-01-07,152.0,8.0,8.0,0.0,13.38,13.38,0.0,32.1,32.1,0.0,7.85,7.85,0.0,136.41,136.41,0.0,368.17,368.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,565.9100000000001,3.7230921052631594,Normal_Hours
375423.0,ELMWOOD MANOR NURSING HOME,WEWOKA,OK,Seminole,133,2025Q1,2025-01-05,38.0,0.0,0.0,0.0,0.0,0.0,0.0,8.48,8.48,0.0,0.0,0.0,0.0,24.47,24.47,0.0,76.46,76.46,0.0,0.0,0.0,0.0,12.98,12.98,0.0,Valid_ID,Valid_Census,109.41,2.879210526315789,Normal_Hours
245326.0,THE VILLAS AT ROSEVILLE,ROSEVILLE,MN,Ramsey,123,2025Q1,2025-03-21,59.0,7.75,7.75,0.0,15.0,15.0,0.0,30.65,21.75,8.9,0.0,0.0,0.0,18.75,15.75,3.0,108.5,101.0,7.5,8.25,8.25,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,180.65,3.061864406779661,Normal_Hours
245244.0,LONG PRAIRIE HEALTH CARE CENTER,LONG PRAIRIE,MN,Todd,153,2025Q1,2025-03-08,48.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,15.5,0.0,0.0,0.0,0.0,12.0,12.0,0.0,131.25,131.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,158.75,3.3072916666666665,Normal_Hours
105915.0,SOLARIS HEALTHCARE DAYTONA,DAYTONA BEACH,FL,Volusia,127,2025Q1,2025-02-25,66.0,8.0,8.0,0.0,16.0,16.0,0.0,31.25,31.25,0.0,0.0,0.0,0.0,65.5,65.5,0.0,157.5,157.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,278.25,4.215909090909091,Normal_Hours
675677.0,DEL RIO NURSING AND REHABILITATION CENTER,DEL RIO,TX,Val Verde,465,2025Q1,2025-02-08,42.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,46.75,38.75,8.0,0.0,0.0,0.0,7.75,7.75,0.0,Valid_ID,Valid_Census,95.75,2.2797619047619047,Normal_Hours
676063.0,ALFREDO GONZALEZ TEXAS STATE VETERANS HOME,MCALLEN,TX,Hidalgo,215,2025Q1,2025-02-05,155.0,8.0,8.0,0.0,40.0,40.0,0.0,29.5,29.5,0.0,8.0,8.0,0.0,134.5,134.5,0.0,301.42,292.75,8.67,0.0,0.0,0.0,29.75,29.75,0.0,Valid_ID,Valid_Census,521.4200000000001,3.3640000000000003,Normal_Hours
395592.0,HAIDA NURSING AND REHAB,HASTINGS,PA,Cambria,21,2025Q1,2025-01-18,74.0,0.0,0.0,0.0,2.07,2.07,0.0,29.98,29.98,0.0,0.0,0.0,0.0,59.99,59.99,0.0,160.33,160.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,252.37,3.4104054054054056,Normal_Hours
15111.0,DIVERSICARE OF BIG SPRINGS,HUNTSVILLE,AL,Madison,89,2025Q1,2025-01-22,131.0,8.0,8.0,0.0,42.04,42.04,0.0,28.16,28.16,0.0,8.12,8.12,0.0,53.57,53.57,0.0,199.41,199.41,0.0,0.0,0.0,0.0,50.04,50.04,0.0,Valid_ID,Valid_Census,339.3,2.5900763358778627,Normal_Hours
345249.0,UNC ROCKINGHAM REHAB & NURSING CARE CENTER,EDEN,NC,Rockingham,157,2025Q1,2025-01-02,65.0,8.0,8.0,0.0,23.08,23.08,0.0,16.0,16.0,0.0,0.0,0.0,0.0,127.92,127.92,0.0,140.61,140.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,315.61,4.855538461538462,Normal_Hours
676224.0,THE HEIGHTS ON HUEBNER,SAN ANTONIO,TX,Bexar,29,2025Q1,2025-03-05,119.0,8.25,8.25,0.0,8.0,8.0,0.0,20.25,20.25,0.0,34.0,34.0,0.0,74.75,74.75,0.0,143.0,143.0,0.0,19.25,19.25,0.0,29.75,29.75,0.0,Valid_ID,Valid_Census,288.25,2.422268907563025,Normal_Hours
505294.0,BEACON HILL REHABILITATION,LONGVIEW,WA,Cowlitz,15,2025Q1,2025-02-19,57.0,9.0,9.0,0.0,12.97,12.97,0.0,25.3,25.3,0.0,20.87,20.87,0.0,48.5,48.5,0.0,122.26,122.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,238.9,4.191228070175439,Normal_Hours
235720.0,WELLBRIDGE OF PINCKNEY,PINCKNEY,MI,Livingston,93,2025Q1,2025-01-13,93.0,8.0,8.0,0.0,16.0,16.0,0.0,35.25,35.25,0.0,0.0,0.0,0.0,79.25,79.25,0.0,175.0,175.0,0.0,7.25,7.25,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,313.5,3.370967741935484,Normal_Hours
345221.0,THE GREENS AT WEAVERVILLE,WEAVERVILLE,NC,Buncombe,21,2025Q1,2025-03-11,96.0,8.0,8.0,0.0,34.0,34.0,0.0,69.58,24.0,45.58,7.75,7.75,0.0,51.5,40.0,11.5,195.27,76.25,119.02,0.0,0.0,0.0,20.5,20.5,0.0,Valid_ID,Valid_Census,366.1,3.813541666666667,Normal_Hours
525387.0,DOVE HEALTHCARE - WEST EAU CLAIRE,EAU CLAIRE,WI,Eau Claire,35,2025Q1,2025-01-11,71.0,0.0,0.0,0.0,0.0,0.0,0.0,53.34,53.34,0.0,0.0,0.0,0.0,31.9,31.9,0.0,201.97,185.15,16.82,0.0,0.0,0.0,23.52,23.52,0.0,Valid_ID,Valid_Census,287.21000000000004,4.045211267605635,Normal_Hours
345371.0,PRUITTHEALTH-TRENT,NEW BERN,NC,Craven,49,2025Q1,2025-02-19,111.0,8.0,8.0,0.0,19.75,19.75,0.0,42.75,42.75,0.0,0.0,0.0,0.0,65.75,65.75,0.0,186.75,186.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,323.0,2.90990990990991,Normal_Hours
45341.0,MEADOWVIEW HEALTHCARE AND REHAB,HUNTSVILLE,AR,Madison,87,2025Q1,2025-02-26,56.0,8.0,8.0,0.0,6.7,6.7,0.0,26.66,26.66,0.0,9.28,9.28,0.0,17.4,17.4,0.0,117.32,117.32,0.0,14.52,14.52,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,185.36,3.31,Normal_Hours
105785.0,THE GARDENS AT DEPUGH,WINTER PARK,FL,Orange,95,2025Q1,2025-03-04,33.0,8.0,8.0,0.0,9.5,9.5,0.0,57.5,57.5,0.0,0.0,0.0,0.0,8.25,8.25,0.0,117.5,117.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,200.75,6.083333333333333,Normal_Hours
425115.0,HONORAGE NURSING CENTER,FLORENCE,SC,Florence,41,2025Q1,2025-01-19,62.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,48.5,48.5,0.0,111.75,111.75,0.0,15.25,15.25,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,184.25,2.971774193548387,Normal_Hours
225763.0,PALMER HEALTHCARE CENTER,PALMER,MA,Hampden,13,2025Q1,2025-02-18,55.0,8.0,8.0,0.0,0.0,0.0,0.0,8.25,8.25,0.0,7.25,7.25,0.0,40.0,40.0,0.0,91.48,70.75,20.73,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,154.98000000000002,2.817818181818182,Normal_Hours
15112.0,MAGNOLIA HAVEN HEALTH AND REHABILITATION CENTER,TUSKEGEE,AL,Macon,87,2025Q1,2025-02-20,86.0,8.0,8.0,0.0,0.0,0.0,0.0,38.19,38.19,0.0,0.0,0.0,0.0,54.75,54.75,0.0,125.6,125.6,0.0,0.0,0.0,0.0,18.9,18.9,0.0,Valid_ID,Valid_Census,226.54,2.634186046511628,Normal_Hours
35234.0,ARIZONA STATE VETERAN HOME-PHX,PHOENIX,AZ,Maricopa,13,2025Q1,2025-02-12,70.0,8.0,8.0,0.0,16.0,16.0,0.0,110.06,52.29,57.77,0.0,0.0,0.0,104.83,86.46,18.37,375.14,223.94,151.2,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,614.03,8.771857142857142,Normal_Hours
675767.0,REGENCY HOUSE,SAN ANGELO,TX,Tom Green,451,2025Q1,2025-01-08,68.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.75,23.75,0.0,56.75,56.75,0.0,143.0,100.0,43.0,0.0,0.0,0.0,12.5,0.0,12.5,Valid_ID,Valid_Census,231.5,3.4044117647058822,Normal_Hours
335366.0,WOODSIDE MANOR NURSING HOME INC,ROCHESTER,NY,Monroe,55,2025Q1,2025-03-12,40.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,15.5,0.0,0.0,0.0,0.0,50.25,50.25,0.0,98.25,98.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,164.0,4.1,Normal_Hours
525305.0,CAPITOL LAKES HEALTH CENTER,MADISON,WI,Dane,25,2025Q1,2025-02-25,31.0,7.5,7.5,0.0,22.5,22.5,0.0,48.42,48.42,0.0,0.0,0.0,0.0,22.87,22.87,0.0,111.62,111.62,0.0,0.0,0.0,0.0,24.47,24.47,0.0,Valid_ID,Valid_Census,212.91000000000005,6.868064516129033,Normal_Hours
255299.0,VINEYARD COURT NURSING CENTER,COLUMBUS,MS,Lowndes,87,2025Q1,2025-01-05,51.0,0.0,0.0,0.0,0.0,0.0,0.0,23.66,23.66,0.0,0.0,0.0,0.0,24.86,24.86,0.0,112.16,112.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,160.68,3.150588235294118,Normal_Hours
155278.0,BRICKYARD HEALTHCARE - BLOOMINGTON CARE CENTER,BLOOMINGTON,IN,Monroe,105,2025Q1,2025-01-11,127.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,13.75,0.0,0.0,0.0,0.0,118.32,118.32,0.0,181.44,181.44,0.0,0.0,0.0,0.0,36.61,36.61,0.0,Valid_ID,Valid_Census,313.51,2.468582677165354,Normal_Hours
425290.0,WHITE OAK ESTATES,SPARTANBURG,SC,Spartanburg,83,2025Q1,2025-03-02,81.0,0.0,0.0,0.0,0.0,0.0,0.0,35.75,35.75,0.0,0.0,0.0,0.0,53.5,53.5,0.0,170.25,170.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Valid_ID,Valid_Census,259.5,3.203703703703704,Normal_Hours
